ID,商家名稱,省,地址,商家類型,設備類型,累計租借數,累計歸還數,入駐時間,点位,経度,緯度,週一營業時間,週二營業時間,週三營業時間,週四營業時間,週五營業時間,週六營業時間,週日營業時間,新商家類型(python 字典)(子榕),離捷運/火車站距離(抓api爬下來)(恩嘉),是否內用(有就當賺到),座位數(有就當賺到),"google, fb 評價(爬蟲)(恩嘉)",loc,mrt,mrt 中文,time
41956,全家便利商店(社正店),臺北市,台北市士林區社正路26號,賣場與商店,3.0 Android 横屏5口,74,108,2020/11/21 14:29,显示,121.5095614,25.088659,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.3,"(25.088659, 121.50956140000001)",,,
41960,全家便利商店(鑫社店),臺北市,台北市士林區社中街280號,賣場與商店,3.0 Android 横屏5口,55,65,2020/11/21 14:28,显示,121.5062419,25.0920791,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.7,"(25.09207910000001, 121.5062419)",,,
41958,全家便利商店(新葫東店),臺北市,台北市士林區重慶北路四段184號,賣場與商店,3.0 Android 横屏5口,103,103,2020/11/21 14:27,显示,121.511941,25.0845798,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.5,"(25.0845798, 121.511941)",,,
41974,全家便利商店(新蘭雅店),臺北市,台北市士林區忠誠路二段52號,賣場與商店,3.0 Android 横屏5口,50,43,2020/11/21 14:21,显示,121.5361787,25.1159064,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3,"(25.1159064, 121.53617870000001)",,,
41636,爛醉仙境,臺北市,台北市士林區仰德大道二段11巷11號,餐飲美食,"3.0 Android 竖屏40口,3.0 Android 横屏5口",949,949,2020/11/16 19:06,显示,121.541,25.1033271,"11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00",,,,,3.9,"(25.1033271, 121.541)",,,
39706,全家便利商店(鑫順店),臺北市,台北市文山區忠順街二段16號,賣場與商店,3.0 Android 横屏5口,42,81,2020/11/11 15:08,显示,121.5651366,24.9862845,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.2,"(24.9862845, 121.56513659999999)",,,
24597,長安胡椒蝦(吉林店),,台北市中山區吉林路182號,餐飲美食,,2,2,2020/2/16 18:46,显示,121.5325,22.35235,"17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00",,,,,3.9,"(22.35235, 121.5325)",,,
24588,La Là Lâ Cuisine & Art 歐法廚房,,台北市松山區新東街15巷7號,餐飲美食,,0,0,2020/2/16 18:13,显示,0,0,"08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00",,,,,5,"(0.0, 0.0)",,,
18814,絲碧淨忠誠店,臺北市,台北市士林區天母東路69巷3號,生活服務,3.0 Android 横屏5口,75,100,2020/2/5 12:05,显示,121.5342465,25.1187555,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.4,"(25.1187555, 121.53424650000001)",,,
23646,淘寶娃娃屋(市民店),,台北市松山區市民大道4段209號,賣場與商店,,1,1,2020/1/31 14:17,显示,0,0,"00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00",,,,,4.1,"(0.0, 0.0)",,,
23633,Urchin海膽餐酒館,,台北市中山區吉林路253號,餐飲美食,,0,0,2020/1/31 14:05,显示,0,0,"17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00","17:00:00,23:59:00",,,,,4.6,"(0.0, 0.0)",,,
23466,Drinking 果然。玩味,,台北市萬華區漢中街178號1樓,餐飲美食,,1,1,2020/1/29 21:01,显示,0,0,"11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00",,,,,4.1,"(0.0, 0.0)",,,
15885,達永食堂,臺北市,台北市內湖區新湖一路200號,餐飲美食,3.0 Android 竖屏20口,214,188,2020/1/22 12:46,显示,121.5804956,25.0611717,"11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00","11:30:00,21:30:00",,,,,3.9,"(25.0611717, 121.5804956)",,,
29679,木柵製冰所 MUZHA ICE,臺北市,台北市文山區保儀路87號,餐飲美食,,12,17,2020/8/4 16:19,显示,121.568394,24.986738,"13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00","13:00:00,21:00:00",,,,,4.3,"(24.986738, 121.568394)",,,
30509,十三支海鮮燒烤,臺北市,台北市文山區木新路三段255號,餐飲美食,3.0 Android 横屏5口,7,11,2020/8/3 17:06,显示,121.5611466,24.9809649,"17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59","17:00:00,23:59:59",,,,,3.9,"(24.980964899999996, 121.5611466)",,,
27161,iDrip.Coffee 華視,臺北市,台北市中正區八德路一段一號（華山1914 文化創意產業園區 中4C 2樓）,服務,3.0 Android 横屏5口,71,74,2020/7/22 10:23,不显示,123,14,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.1,"(14.0, 123.0)",,,
28152,映月茶館,臺北市,台北市文山區指南路三段167巷8號,餐飲美食,3.0 Android 横屏5口,8,9,2020/7/2 13:04,显示,121.600226,24.973212,"09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00",,,,,4.2,"(24.973212, 121.600226)",,,
30235,孫東寶,臺北市,台北市文山區興隆路三段138號,餐飲美食,,0,0,2020/6/20 16:59,不显示,0,0,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.4,"(0.0, 0.0)",,,
30233,創啡有限公司,臺北市,台北市松山區復興北路231巷9號,餐飲美食,,0,0,2020/6/20 16:48,不显示,0,0,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,5,"(0.0, 0.0)",,,
40049,金樂足體養生會館-牡丹會館 (作廢),臺北市,台北市松山區八德路三段228號,生活服務,,0,0,2020/11/4 9:56,显示,0,0,"10:00:00,02:00:00","10:00:00,02:00:00","10:00:00,02:00:00","10:00:00,02:00:00","10:00:00,02:00:00","10:00:00,02:00:00","10:00:00,02:00:00",,,,,4.6,"(0.0, 0.0)",,,
39425,漢堡王(家樂福內湖店),臺北市,台北市內湖區民善街88號,餐飲美食,3.0 Android 横屏5口,115,124,2020/10/28 17:32,显示,121.5750772,25.0600218,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,3.7,"(25.060021799999998, 121.57507720000001)",,,
39387,信義房屋(民生圓環店)_重複,臺北市,台北市松山區民生東路五段190號,生活服務,,0,0,2020/10/26 2:18,显示,0,0,"09:00:00,21:00:00","09:00:00,21:00:00","09:00:00,21:00:00","09:00:00,21:00:00","09:00:00,21:00:00","09:00:00,21:00:00","09:00:00,21:00:00",,,,,4.6,"(0.0, 0.0)",,,
34261,二和珍傳統餅舖(芝山店),臺北市,台北市士林區德行東路300號,餐飲美食,3.0 Android 横屏5口,27,23,2020/9/28 13:38,显示,121.5363622,25.1102947,"08:00:00,21:00:00","08:00:00,21:00:00","08:00:00,21:00:00","08:00:00,21:00:00","08:00:00,21:00:00","08:00:00,21:00:00","08:00:00,21:00:00",,,,,4.5,"(25.110294699999997, 121.5363622)",,,
37244,誠品南西 測試,臺北市,台北市中山區南京西路14號,賣場與商店,,0,0,2020/9/17 23:44,显示,0,0,"11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,4.3,"(0.0, 0.0)",,,
37243,誠品武昌TEST,臺北市,台北市萬華區武昌街二段77號,賣場與商店,,0,0,2020/9/17 23:40,显示,0,0,"11:30:00,22:30:00","11:30:00,22:30:00","11:30:00,22:30:00","11:30:00,22:30:00","11:30:00,22:30:00","11:30:00,22:30:00","11:30:00,22:30:00",,,,,4,"(0.0, 0.0)",,,
22284,哈哈羅55泰式船麵,,台北市信義區信義路四段355號,餐飲美食,3.0 Android 横屏5口,1,1,2020/1/16 15:30,显示,0,0,"18:00:00,23:30:00","18:00:00,23:30:00","18:00:00,23:30:00","18:00:00,23:30:00","18:00:00,23:30:00","18:00:00,23:30:00","18:00:00,23:30:00",,,,,4,"(0.0, 0.0)",,,
20040,棒棒棠美味食堂,,台北市士林區福華路128巷3弄46號,餐飲美食,,3,2,2020/1/15 11:37,显示,0,0,"11:30:00,19:30:00","11:30:00,19:30:00","11:30:00,19:30:00","11:30:00,19:30:00","11:30:00,19:30:00","11:30:00,19:30:00","11:30:00,19:30:00",,,,,4.1,"(0.0, 0.0)",,,
22135,胖老爹美式炸雞(公館店),,台北市中正區汀州路三段167號1樓,餐飲美食,,1,1,2020/1/14 3:40,显示,0,0,"11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,4.1,"(0.0, 0.0)",,,
22044,右手餐廳 THAIHAND 南港中信店,,台北市南港區經貿二路186號1樓,餐飲美食,,0,0,2020/1/10 11:55,显示,0,0,"11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00",,,,,3.9,"(0.0, 0.0)",,,
22043,右手餐廳 THAIHAND 公館店,,台北市中正區羅斯福路三段306號,餐飲美食,,0,0,2020/1/10 11:51,显示,0,0,"11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,3.7,"(0.0, 0.0)",,,
18813,Burger O’clock,臺北市,台北市士林區中山北路七段36號,餐飲美食,3.0 Android 横屏5口,349,407,2020/1/8 18:27,显示,121.5311824,25.120054,"19:00:00,03:00:00","19:00:00,03:00:00","19:00:00,03:00:00","19:00:00,03:00:00","19:00:00,03:00:00","19:00:00,03:00:00","19:00:00,03:00:00",,,,,4.4,"(25.120054, 121.5311824)",,,
19824,伙鍋,新北市,新北市蘆洲區長安街339號,餐飲美食,3.0 Android 横屏5口,14,20,2020/2/7 13:35,显示,121.4572452,25.0868105,"12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00",,,,,4.2,"(25.086810500000002, 121.4572452)",,,
18386,瘋狂娃娃-三重店,新北市,新北市三重區中央北路80號,賣場與商店,3.0 Android 横屏5口,127,165,2020/1/31 16:32,显示,121.5001744,25.0665212,"15:00:00,23:59:59","15:00:00,23:59:59","15:00:00,23:59:59","15:00:00,23:59:59","15:00:00,23:59:59","15:00:00,23:59:59","15:00:00,23:59:59",,,,,1,"(25.0665212, 121.50017439999999)",,,
23572,悠遊食代（七張店）,,新北市新店區北新路二段128號2樓,賣場與商店,,0,0,2020/1/30 22:05,显示,0,0,"11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00",,,,,4,"(0.0, 0.0)",,,
18874,Louisa Coffee 路易莎咖啡 (汐止中興店),新北市,新北市汐止區中興路226號,餐飲美食,,26,34,2020/1/22 16:15,显示,121.6307203,25.06671,"07:30:00,18:00:00","07:30:00,18:00:00","07:30:00,18:00:00","07:30:00,18:00:00","07:30:00,18:00:00","08:00:00,18:00:00","08:00:00,18:00:00",,,,,3.8,"(25.06671, 121.6307203)",,,
22812,白雞扭蛋店,,新北市三峽區白雞路153號之1(白雞商場43號攤位),生活服務,,2,2,2020/1/22 2:41,不显示,121.4020307,24.9050942,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.6,"(24.905094199999997, 121.4020307)",,,
17685,震縚跆拳道淡水館,新北市,新北市淡水區水源街一段145號,運動,3.0 Android 横屏5口,27,28,2020/1/20 17:07,显示,121.4473984,25.1719053,"16:00:00,21:00:00","16:00:00,21:00:00","16:00:00,21:00:00","16:00:00,21:00:00","16:00:00,21:00:00","16:00:00,21:00:00","16:00:00,21:00:00",,,,,2.5,"(25.171905300000002, 121.44739840000001)",,,
20829,爐灶咖啡,新北市,新北市深坑區深坑街32號,餐飲美食,3.0 Android 横屏5口,23,21,2020/1/16 16:43,显示,121.615944,25.0025007,"11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00",,,,,4.5,"(25.0025007, 121.615944)",,,
20830,好拾光2.0,新北市,新北市深坑區文化街102號1樓,餐飲美食,3.0 Android 横屏5口,37,41,2020/1/16 10:10,显示,121.6167976,25.0020101,"11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00",,,,,4.1,"(25.002010100000003, 121.6167976)",,,
17896,RC VAPE CLUB 霧閣俱樂部,新北市,新北市樹林區佳園路三段504號,生活服務,,1,1,2020/1/15 16:30,显示,121.3819136,24.9443241,"14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00",,,,,4.9,"(24.9443241, 121.38191359999999)",,,
17633,Le coq公雞咖啡,新北市,新北市三芝區北勢子45-16號,餐飲美食,3.0 Android 横屏5口,260,204,2020/1/15 12:20,显示,121.4677103,25.2502885,"11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00",,,,,4.3,"(25.2502885, 121.4677103)",,,
19818,Hp健康餐飲,新北市,新北市三重區自強路五段47號,餐飲美食,3.0 Android 横屏5口,11,7,2020/1/15 11:48,显示,121.4943269,25.0815154,"11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00",,,,,4.1,"(25.081515399999997, 121.4943269)",,,
20143,蒸氣果汁鋪(三重店),,新北市三重區自強路一段71號一樓,生活服務,,3,3,2020/1/15 11:42,显示,121.49733,25.067186,"15:00:00,23:59:00","15:00:00,23:59:00","15:00:00,23:59:00","15:00:00,23:59:00","15:00:00,23:59:00","15:00:00,23:59:00","15:00:00,23:59:00",,,,,5,"(25.067186, 121.49733)",,,
18871,W-Vape 電子蒸氣專賣店,新北市,新北市汐止區福德二路59號,賣場與商店,3.0 Android 横屏5口,51,67,2020/1/15 10:54,显示,121.6340215,25.0670437,"15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00",,,,,4.9,"(25.0670437, 121.6340215)",,,
18860,高地 Highland Lounge Bar,新北市,新北市新莊區復興路一段2號,餐飲美食,3.0 Android 横屏5口,38,44,2020/1/15 10:52,显示,121.4454749,25.0411994,"20:00:00,04:00:00","20:00:00,04:00:00","20:00:00,04:00:00","20:00:00,04:00:00","20:00:00,04:00:00","20:00:00,04:00:00","20:00:00,04:00:00",,,,,4.1,"(25.041199399999996, 121.44547490000001)",,,
18904,潛啤人潛水酒吧,新北市,新北市三重區雙園街30號,生活服務,3.0 Android 横屏5口,5,4,2020/1/15 10:51,显示,121.4970123,25.0679801,"13:00:00,18:00:00","13:00:00,18:00:00","13:00:00,18:00:00","13:00:00,18:00:00","13:00:00,18:00:00","13:00:00,18:00:00","13:00:00,18:00:00",,,,,4.9,"(25.0679801, 121.4970123)",,,
17437,吉米廚房篤行店,新北市,新北市板橋區篤行路三段7號,餐飲美食,3.0 Android 横屏5口,45,48,2020/1/15 10:50,显示,121.429313,24.987556,"11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00",,,,,4.1,"(24.987556, 121.429313)",,,
17919,深坑MISS YUAN YANG 覓食鴛鴦,新北市,新北市深坑區北深路二段155號,餐飲美食,3.0 Android 横屏5口,44,37,2020/1/15 10:49,显示,121.613591,25.0018118,"11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00",,,,,4.6,"(25.001811800000002, 121.61359099999999)",,,
14734,巴黎灣景觀餐廳,新北市,新北市八里區龍米路二段152號之6,餐飲美食,,2,2,2020/1/10 18:45,显示,121.4358953,25.1572979,"10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00",,,,,3.4,"(25.1572979, 121.4358953)",,,
17684,Justfits 祺品動能館,新北市,新北市淡水區水源街一段122巷3號1 樓,運動,3.0 Android 横屏5口,11,12,2020/1/10 14:27,显示,121.4473266,25.1716836,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,4.9,"(25.1716836, 121.44732659999998)",,,
15626,飽樂廚房,新北市,新北市汐止區仁愛路113巷14號1樓,餐飲美食,3.0 Android 横屏5口,16,20,2020/1/10 12:31,显示,121.6621194,25.0640664,"11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00",,,,,4.9,"(25.064066399999998, 121.66211940000001)",,,
22046,水蓮山莊,新北市,新北市汐止區湖前街110巷97弄24號B3,服務,,8,8,2020/1/10 12:12,显示,121.6330381,25.0756561,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.8,"(25.075656100000003, 121.63303810000001)",,,
18873,Louisa Coffee路易莎咖啡(汐止福德店),新北市,新北市汐止區福德一路118號,餐飲美食,3.0 Android 横屏5口,124,161,2020/1/9 15:07,显示,121.6373228,25.067845,"06:30:00,19:00:00","06:30:00,19:00:00","06:30:00,19:00:00","06:30:00,19:00:00","06:30:00,19:00:00","06:30:00,19:00:00","06:30:00,19:00:00",,,,,3.9,"(25.067845000000002, 121.63732279999999)",,,
17436,吉米廚房北大店,新北市,新北市樹林區學成路736號,餐飲美食,3.0 Android 横屏5口,44,46,2020/1/6 17:56,显示,121.3830779,24.945785,"11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00",,,,,4.3,"(24.945785, 121.3830779)",,,
20298,呷燒呷冷飲品店,,新北市淡水區中山北路一段6號,餐飲美食,3.0 Android 横屏5口,23,27,2020/1/6 17:41,显示,121.4415402,25.1747559,"11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,5,"(25.174755899999997, 121.4415402)",,,
18389,正宗傳統豆花園,新北市,新北市新莊區中平路92巷2號,餐飲美食,,34,58,2020/1/6 17:37,显示,121.4448482,25.0453586,"14:30:00,23:00:00","14:30:00,23:00:00","14:30:00,23:00:00","14:30:00,23:00:00","14:30:00,23:00:00","14:30:00,23:00:00","14:30:00,23:00:00",,,,,3.7,"(25.0453586, 121.44484820000001)",,,
18902,Leway 樂本味三重文化店,新北市,新北市三重區文化北路24號,餐飲美食,,10,9,2020/1/6 17:27,显示,121.4991961,25.0644177,"11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00",,,,,3.8,"(25.0644177, 121.49919609999999)",,,
18872,DISCOVERY VAPE 探索蒸氣,新北市,新北市深坑區埔新街61巷3號,賣場與商店,3.0 Android 横屏5口,21,23,2020/1/6 17:25,显示,121.620556,25.0021291,"11:30:30,21:00:00","11:30:30,21:00:00","11:30:30,21:00:00","11:30:30,21:00:00","11:30:30,21:00:00","11:30:30,21:00:00","11:30:30,21:00:00",,,,,5,"(25.0021291, 121.62055600000001)",,,
18438,大堡堡潛艇堡,新北市,新北市新莊區中和街85號,餐飲美食,3.0 Android 横屏5口,60,69,2020/1/6 13:59,显示,121.447334,25.047795,"11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00",,,,,4.5,"(25.047795, 121.44733400000001)",,,
14681,Pallet Bistro 木棧板餐廳,新北市,新北市淡水區公明街26-1號,餐飲美食,3.0 Android 横屏5口,97,80,2020/1/2 16:56,显示,121.442578,25.168807,"12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00",,,,,4.6,"(25.168807, 121.442578)",,,
21756,Q.H.S hair salon,,新北市蘆洲區民義街66號,生活服務,,0,0,2019/12/31 2:28,显示,0,0,"11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00",,,,,4.1,"(0.0, 0.0)",,,
21752,飛翔咖啡早午餐店,,新北市板橋區松江街64號,餐飲美食,,0,0,2019/12/31 1:27,显示,0,0,"08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00",,,,,4.6,"(0.0, 0.0)",,,
20790,85度C(中和員山店),新北市,新北市中和區員山路220號,餐飲美食,3.0 Android 横屏5口,223,304,2019/12/30 18:23,显示,121.4813952,25.0009998,"06:00:00,23:59:59","06:00:00,23:59:59","06:00:00,23:59:59","06:00:00,23:59:59","06:00:00,23:59:59","06:00:00,23:59:59","06:00:00,23:59:59",,,,,3.6,"(25.000999800000002, 121.48139520000001)",,,
